"","Vitro_RC_1","Vitro_RC_2","Vitro_RC_3","Vivo_IB_1","Vivo_IB_2","Vivo_IB_3","Vivo_UB_1","Vivo_UB_2","Vivo_UB_3"
"ENSMUSG00000005982",5.23164424231011,5.10826513364028,5.22416095398192,5.83292292261234,5.5258711494295,4.78946138290102,5.30537974716823,4.93531295156269,4.48786533612657
"ENSMUSG00000110235",2.1212670618245,2.76116098646134,1.80538850173459,5.23663314052538,6.09213576415309,4.91846082861613,5.81595184887143,5.66278088063094,5.90571021289201
"ENSMUSG00000009030",5.61639206176848,5.54839116673889,5.08141231199672,5.18704501975668,4.90941350232018,4.98509302271504,5.24991961397942,5.14242620160116,5.08084081428643
"ENSMUSG00000040359",4.81333954215321,4.88783755951288,4.74074466307438,4.88234584522254,5.43973916652699,5.14905739655407,5.7148940572365,5.43421700993488,5.25225187179532
"ENSMUSG00000024925",5.36230474389061,5.69169932399356,5.92173394557115,5.20006576282452,5.27783945801377,4.93300050699421,4.61265564023418,4.97092871825634,4.76530370582349
"ENSMUSG00000026189",4.05595390641246,4.4106866410163,4.67155094610492,5.05608580798909,5.55025546085439,5.15320295670062,5.4672346655764,5.68943575278658,5.58115723892416
"ENSMUSG00000026074",4.61068809108441,4.4106866410163,4.90424399408586,5.23843740380973,4.73602663680595,6.14105759328585,4.34501663874102,5.13320952551686,5.33742392838378
"ENSMUSG00000056692",5.75079784170398,5.92257172630317,6.19261064808435,4.71878345757649,4.66931654838927,5.23240112100561,4.06933485559689,4.62403451583806,4.86228005279756
"ENSMUSG00000025816",4.18332668392573,4.56934152128669,4.14872456965985,5.1043743935046,5.33134990789632,4.83318118381663,6.19882784977419,5.46098509491879,5.54013988153745
"ENSMUSG00000006058",5.76226935110239,5.2760761730323,5.69861668566936,5.02297145089245,4.9194323548735,5.65020185430212,4.40266407125956,4.61611713287129,4.77497860625851
"ENSMUSG00000022000",5.17636621298141,5.17866528232332,5.16560264884468,5.20929486664259,5.02295709172355,5.61956876156849,4.97381895624877,4.82286529207012,5.22897659550391
"ENSMUSG00000064145",5.50179466087045,5.2193132783365,4.96333894185191,5.74807770213634,5.6286825821045,5.168302234711,4.88491995340499,4.70588866697738,4.1881725290072
"ENSMUSG00000032307",6.11012928378764,6.02548548489432,5.52560844106646,4.89383958834241,5.13467755239849,4.63795728230049,4.97888155866529,4.72319160247632,4.1881725290072
"ENSMUSG00000047648",5.70737248199068,5.81027132035794,5.51330215406694,4.78200274654599,5.7765586170179,4.40518352664878,5.5426806847557,4.41481035385637,4.41960278743992
"ENSMUSG00000022314",4.65707550694872,4.58325029022095,5.06464304749551,4.73676588844883,4.58055335227928,5.85155557503478,4.28087608020185,5.55922777766019,5.86853884358615
"ENSMUSG00000009585",4.3402719805987,3.79199724067751,3.55950834700581,6.18226911776901,5.58686215670842,5.93418167235694,4.69494721922034,4.5316543842355,4.51120705249067
"ENSMUSG00000028423",5.48012470706106,5.14623888609934,5.14660560321202,4.84730477172546,4.89932458661068,5.3284032426575,5.05755650542247,5.26056423438701,5.4564371934105
"ENSMUSG00000003868",5.84320289402459,5.89495699797613,5.95122793658732,5.11423424699942,4.78889947728809,4.93460701858111,4.51844767519975,4.76913676714161,4.55678719557502
"ENSMUSG00000064267",5.92713485588305,6.30793490532365,6.31393370616949,4.4433413777652,5.295256641017,4.06431947845921,4.67012298538571,4.38405842143326,4.2496025247813
"ENSMUSG00000017837",5.89920178155949,6.11677067704413,5.97834144476531,5.27581485242632,5.19365772052471,4.51234208685322,4.55957801214806,4.43595321909451,3.88286759681714
"ENSMUSG00000032468",5.34060470730225,5.63607238009446,5.26583741267182,5.03340156969696,5.2582371735461,4.93781468490675,5.43444235575508,5.02574761231383,4.85012722393824
"ENSMUSG00000059974",1.13842934099365,1.36849421822177,1.30913737107664,5.06017216647524,4.97572838428492,5.78008287062002,6.35592662008302,5.34442174140494,5.77681982994407
"ENSMUSG00000037851",5.96024057101774,5.51431322973372,5.42145533555788,5.3275853518527,5.05056956784844,4.76257908210108,4.85494462686243,4.91824341276467,4.88628284084631
"ENSMUSG00000022555",4.6179224192028,5.43982592800507,5.19054907733495,5.72381091103107,5.44841450649642,5.08829025580341,4.98644230736279,4.91394428379998,4.92735013247598
"ENSMUSG00000035104",2.58708320877007,2.90099247128859,3.11436423559151,4.24940106881608,5.10864303348244,5.26085425714089,6.60135182023232,5.53703539040478,5.93045054493427
"ENSMUSG00000022799",4.97700217376756,4.77723330213262,4.88526914717503,5.06831032332066,4.8346182515654,5.83100071881798,5.05036031790813,4.99758312283633,5.4382861321597
"ENSMUSG00000017291",4.39182563298485,4.61067190276234,4.70223232283682,4.70057405313011,4.57422565513933,5.86003441120027,4.55280387160185,5.64213663632575,5.88501235675129
"ENSMUSG00000012535",6.16548655777062,5.83518628173513,5.46810953108441,4.94335172841588,5.17077364634137,4.59186917538847,4.95081479373987,4.79039990161444,4.47209170981761
"ENSMUSG00000037949",5.49983806021591,5.31826907395746,5.19363726787086,5.10832642483163,4.99006004178303,5.01577252895234,5.26450414495239,5.34122341784806,5.01704769639495
"ENSMUSG00000010406",5.25038543440724,4.98795114000667,5.35404824797227,5.80275515346748,5.39735555950189,5.42756982337937,4.26438525526615,5.02175762075448,4.17848521577809
"ENSMUSG00000059811",5.46816608902496,5.14154646981581,5.09798889530343,4.91880805008779,5.20803356222217,5.01728951113099,5.71943825598281,5.04159813642933,5.08603173739998
"ENSMUSG00000062248",5.82768735602508,5.76217229700695,5.48837011065134,5.91079322035934,5.7710363032195,4.76438690347562,4.43985448918668,3.58172397963111,2.51721738300347
"ENSMUSG00000031858",4.94572133253485,4.64423183777996,4.97774205455331,5.18891233624016,5.33509719691288,5.24540397031268,5.45820020484484,5.31048039586922,5.27515759772113
"ENSMUSG00000028322",5.27118230343796,5.5412834531334,5.32336126558206,5.39060214011483,5.29909873576146,4.81410749479275,4.98392645786369,5.07278612375902,5.11932498082262
"ENSMUSG00000044221",5.87071717842261,5.37933124882849,5.37324186148249,5.26346298867948,5.14752072574084,5.11262128089845,4.39131739196058,5.25377632568768,4.4839380681987
"ENSMUSG00000022035",5.5705212489767,5.82644181404254,5.76655419744146,5.29501375460545,5.16236133833085,4.90541249522225,4.85769553866379,4.63713435753614,4.52656099600306
"ENSMUSG00000032035",5.05102415747106,4.92653985614429,4.55631932991837,5.49993727815488,5.41162222664484,5.38237435053302,5.23094878794953,4.90747147368111,5.16909058177553
"ENSMUSG00000015354",1.49339693471214,1.92200083222034,1.21501112885334,5.33266167350874,4.94172357830163,5.35143778294028,5.70423493057166,6.31361910567633,5.62282753919721
"ENSMUSG00000027109",5.92713485588305,5.33686061551711,4.87760877461213,5.21663587536228,5.2443553585624,4.92008360355913,5.06471697631199,5.05141700308963,4.8922216550833
"ENSMUSG00000021982",4.73566047186219,4.99577197960395,4.8107990961033,4.90069213632664,5.30675236475344,4.92655651136686,5.78304623505247,5.35872709688141,5.53635255046007
"ENSMUSG00000022962",5.77202999198649,5.80137405582788,5.61355194005303,5.03755259481935,5.30101595292411,4.4575243288587,5.10925952327803,4.9246681804246,4.67517970882375
"ENSMUSG00000012117",5.29845317836468,5.35724072293242,5.42408719738338,5.24383669435524,5.10425790173615,5.07086495872154,5.23941107829003,5.10708511348483,4.92445520890422
"ENSMUSG00000050668",4.80385532780717,5.28886411285519,5.24216991337139,4.9997562567178,5.20598862011812,5.06207274387517,5.39711033532477,5.34601824821003,5.29322388320157
"ENSMUSG00000055538",4.449731802635,3.92355132217657,3.89161683261657,5.16064559239021,4.59937160798517,5.86003441120027,5.11386919883147,5.59860147708722,5.69424942749958
"ENSMUSG00000051989",5.05635910228962,5.5287600656049,5.27461357370692,5.02923856647636,5.26020943087124,4.88229002795393,4.98895377722405,5.26900445356842,5.46841226026731
"ENSMUSG00000078153",4.88104832514348,5.30992863417633,5.14021725653123,5.77939819806569,5.73177666057528,5.03836145987188,4.30928907924122,4.54561630853567,5.29546634423211
"ENSMUSG00000025894",5.34714905854533,5.63440337731049,5.34296472067138,5.18517528322584,5.28366858047383,4.82280862658914,5.20957332100191,5.11833926529321,4.77176084308175
"ENSMUSG00000034189",5.72590451180751,5.62602927779736,5.56906164473654,4.97616137610035,5.29909873576146,4.95849245948942,4.99396363884109,4.72073242376159,4.80046556499029
"ENSMUSG00000005615",5.90512754126535,5.27821538347017,5.79326524415918,5.36275013003833,5.42925942489767,5.03836145987188,4.76109022634967,4.50617728372453,3.98086997483597
"ENSMUSG00000025533",5.8478252027975,5.91983391829119,5.89352475276634,4.9869341823516,5.32947260707111,4.81759424739029,4.68258849499569,4.27765894336357,4.44810311674875
"ENSMUSG00000048537",2.99529332333949,1.83166956990026,2.07022335798464,4.6979538455773,3.72176863922356,6.33356962173773,4.56967995413602,5.93514601011544,6.01996140373314
"ENSMUSG00000025786",6.21044729718804,5.79092408493944,5.62503540275489,5.35112351329531,4.87893259741892,4.91358152296158,4.35673187760958,4.4329517141512,4.23097804959213
"ENSMUSG00000041438",6.03104671790627,6.43991621529724,6.13112053114019,4.67947792401192,5.12171901870711,3.97033509530833,4.72839774556581,4.20913509667769,3.87088767663016
"ENSMUSG00000020183",1.32680295137566,1.12400931345736,1.06119855221629,5.25635700789932,4.71028879167316,5.18594545624182,5.96881149177811,6.4460581360983,5.43625517839194
"ENSMUSG00000040532",4.99656073336704,5.44173575687643,5.33739086159727,5.40994359043646,5.63173269639444,4.86048218611059,5.26242964565728,4.74028947256697,4.88031947855858
"ENSMUSG00000041598",4.79111193542885,4.56233652697562,4.74074466307438,5.33434981919634,5.05965752026481,5.58315888065648,5.61437654294586,5.01173409535962,5.08603173739998
"ENSMUSG00000047789",4.50149711128344,4.59702624656618,4.64020287333454,5.33603599183676,5.21007560983382,5.24151540600053,5.51854736865793,5.41912840431612,5.41784677740593
"ENSMUSG00000069833",6.37319621568092,6.07184995880521,6.63340039813502,4.90069213632664,4.04370310158633,5.17511364736605,2.34434188948087,2.25564924092283,4.03017828231772
"ENSMUSG00000039130",4.95431995481946,5.37133741188974,5.18124464357341,5.2510044585825,5.63173269639444,4.84518899168793,5.56473437729161,4.68837568734236,5.05460228714145
"ENSMUSG00000030772",3.8985239740533,3.31351369235095,3.07471467821404,4.92105662782016,5.09985940055174,5.5573225114156,6.24893228691381,5.2907206915832,5.62817512792308
"ENSMUSG00000060098",5.79933183054136,5.96833671601804,6.05844739082215,5.02715255143787,5.17705084265514,4.71663123755004,4.87680643544542,4.36528762351668,4.04091053067065
"ENSMUSG00000027288",5.69374353279106,5.4225227354643,5.578542718362,5.14534044045611,4.98529862399558,5.50746079579018,4.33715329220342,4.52603156025237,4.90108428845699
"ENSMUSG00000022671",3.52803584276684,3.85641252837683,4.07025004076854,5.63893009235137,5.86734135221952,5.25572252427544,5.39900005846915,5.44766313416237,5.13693887753182
"ENSMUSG00000031371",5.45206548927706,5.85251779961603,5.54266277057433,5.05403828013504,5.19777974190659,4.68070521702834,5.15917354742883,4.70588866697738,5.08343861050745
"ENSMUSG00000002280",5.16899733502902,5.51249716071835,5.44497101433296,5.21297004024553,5.34628101575968,4.59796482362692,5.31741995715412,5.17153001312831,4.98961157013618
"ENSMUSG00000015776",5.19583450607946,4.7311276068343,4.5942042545061,5.16634342128941,5.41870300103022,5.21134968091682,5.39142626875042,5.20885892322385,5.28195899442375
"ENSMUSG00000064138",4.93996031352206,4.97218110985305,4.4099912779118,5.15109891669379,5.34813658561002,5.11403981871889,5.39900005846915,5.51733300666301,5.20770287634733
"ENSMUSG00000019261",5.73591344584941,5.55193193495872,5.62503540275489,4.8614234962059,5.18537817670135,4.96322245764028,4.98392645786369,4.93743251318209,4.80046556499029
"ENSMUSG00000021978",5.11888548270341,4.0935337171841,4.54185200778487,5.16064559239021,5.07766346453451,5.80576641709601,4.61915511703562,5.36975623777358,5.37183414195116
"ENSMUSG00000049086",3.08154797086388,3.63392991100097,3.33178425509578,5.18704501975668,5.5307810945282,5.23761633232395,5.79170292772136,5.64473337992078,5.75742963933225
"ENSMUSG00000004891",6.14685241065153,5.94159227281472,6.52724299633862,4.88465193103968,3.93431763589122,5.57905602817479,1.9079251363801,2.67693350047997,4.24496889801387
"ENSMUSG00000003032",1.80364871485787,2.08728367535009,2.65818162522486,5.59172015738284,5.61795611215436,5.60349992667241,5.04070922231591,6.03452912120375,5.17397401302802
"ENSMUSG00000030956",4.19788243744722,3.41031806465039,4.10346802010914,5.08845711069463,4.97332587182077,5.52569544249413,5.47621290251142,5.7913876156386,5.65287175369924
"ENSMUSG00000022471",4.96002402949378,5.3141048812276,5.13058138128553,5.20929486664259,5.60559883205841,4.91031946046008,5.44728363788364,5.06892429784953,4.80676756807104
"ENSMUSG00000037376",5.40474950935982,5.53592959292462,5.30919389683159,4.9233017063829,5.455317412669,4.98973674667865,4.9456525590191,5.11084626043733,4.91281707278019
"ENSMUSG00000028567",5.69886948856686,5.3141048812276,4.96333894185191,4.75200299009991,5.10645213370751,5.44232573221054,4.90899027216327,5.05727640566752,4.95598429245485
"ENSMUSG00000022863",6.13303275925754,6.34003280560478,6.13754919607152,4.83065637218487,5.04600403323004,4.01353927697606,4.46171708942407,4.01807184886029,4.25422131696702
"ENSMUSG00000021360",5.40056078733668,4.95088261824485,4.46214280947871,6.35686258167918,6.17496729080703,4.85200598889099,3.32901949868424,3.86613880943723,3.94131894216205
"ENSMUSG00000019088",6.49508437836223,6.39528038255903,6.58600618350055,4.96312691808884,4.69578905989826,3.87984010420752,3.07852650564474,3.0106719351815,3.18262762202379
"ENSMUSG00000041377",-0.458832969548307,-1.3325784799822,-2.26137409791447,5.21113362372754,5.05056956784844,5.12111166116944,6.0564282970706,6.21310149764624,5.79753588851764
"ENSMUSG00000037344",3.56593430329887,2.82107944121262,3.37595228577995,5.56752293357285,5.30293062565162,5.96123006699304,5.09999574918656,5.42367157870462,5.22662828110146
"ENSMUSG00000032418",6.3592346925562,5.86253252657268,5.87055340824892,4.96530752222019,4.3555248311584,5.28120057538976,4.22657690955313,4.09983118755387,3.70535706212506
"ENSMUSG00000020526",5.0905635118839,5.5816826881327,5.44756036316024,4.65537010144527,5.19777974190659,4.54215398727092,5.36072713017761,5.28407352094992,5.50955913639704
"ENSMUSG00000038375",6.18753441091215,5.65923792305598,5.85112720434578,5.0018822335387,4.86603966638998,5.14628705707643,4.51844767519975,4.39643796442898,3.97528577954932
"ENSMUSG00000019689",3.97375737371628,4.21910286037635,4.27071577700922,4.91880805008779,5.32759286023293,5.03536995947286,5.57145285911965,5.6666190035187,5.97590006671193
"ENSMUSG00000017493",6.96532034411722,6.073082604343,6.28526991023223,4.00846031449276,4.07541251500585,4.41672459927164,3.43596718381801,3.79778584003736,3.75182392185704
"ENSMUSG00000026576",4.98261744255389,5.18551997902762,4.95608310170208,4.82346210864738,5.20394077530444,5.24281275901219,5.70576249307004,5.01575186632152,5.17640954382067
"ENSMUSG00000028261",5.49395228629592,5.94159227281472,5.62732116726666,4.80896505219353,5.01363422889641,4.62607551736459,5.20957332100191,4.90530740063246,4.95314631596821
"ENSMUSG00000021650",5.37730287067187,5.5729959719253,5.37596307947036,5.53559407855729,5.40984658960193,4.43272854985356,5.09999574918656,4.9203881826092,4.79413591257855
"ENSMUSG00000050088",5.75572537626832,5.66742200458401,5.59965003059427,5.00612481158799,5.0183031909746,4.54004487533627,5.10463507174019,5.16792398313341,4.67861999357234
"ENSMUSG00000020709",4.42519890797821,4.26728396227134,4.28815631795967,4.96965886750614,5.79436153351481,5.4332630477072,5.54780000261659,5.28906176796531,5.09892791523574
"ENSMUSG00000011960",5.19341528815403,5.02918076048092,5.20286237354413,5.50294256991641,5.26020943087124,5.16282985509087,4.99146088266928,4.96885783622852,5.07823833189087
"ENSMUSG00000036992",5.77850059110981,5.99068607180632,5.97295935490217,4.9997562567178,4.89425354750224,4.45304758838003,4.7253886357992,4.67573496568244,4.82861028463917
"ENSMUSG00000023845",4.37910889832305,4.47177749351262,4.74916511857035,5.13375407146829,4.69287154370629,5.79165276075516,4.5730316101258,5.30556578400137,5.87305030707695
"ENSMUSG00000028309",4.71893717955863,4.48294952551908,4.65819937690274,4.84019325508355,4.68408342720541,5.56564059781732,4.98392645786369,5.42215877633605,5.99809893830061
"ENSMUSG00000022864",2.97289909409207,2.88984377888579,2.54667140802942,5.8257399809321,5.53567438619988,4.94420870088754,5.75823304002109,5.8018956357202,5.33087963395952
"ENSMUSG00000063439",4.63228314799192,5.09376326861529,5.26290012167798,5.80519192591074,5.83594858544928,4.78055615669569,5.11156620214894,4.5232119088588,4.90989280995092
"ENSMUSG00000055932",5.44394730267773,4.51595572749428,4.4046709200129,4.88003606732424,4.94907809893752,5.45916633176137,5.29526890683879,5.33962159323688,5.43014510608349
"ENSMUSG00000023156",5.33403053425313,5.61083230717336,5.37324186148249,5.12597780552921,5.2443553585624,4.77339218533302,5.16806616440343,5.15523142170086,4.79413591257855
"ENSMUSG00000079480",5.56491743894108,5.70448209662305,5.62045298045944,5.13762654265075,4.86085005838168,4.71663123755004,4.73439720149551,5.19120365819981,5.00613577692244
"ENSMUSG00000040174",5.24338598628445,5.62602927779736,5.5083500954828,4.79677188870134,5.49438066211476,4.84347969741363,5.17690430386609,5.0317119851554,4.82861028463917
"ENSMUSG00000057278",5.610963953704,5.54306366712143,5.61585595665671,5.37099786159686,4.8814974146347,5.23370669232303,4.23929010255746,4.94587975631039,4.57904838190453
"ENSMUSG00000038398",5.28260787976099,5.60402637089692,5.58325999176044,5.08043212530729,5.42223039850594,5.20603847180333,4.90101137126761,4.63974011234741,4.57166608703132
"ENSMUSG00000030314",5.94450214997057,5.95234961696046,6.13915189628661,5.04581898510282,5.08658285888651,4.44179458204415,4.74334986424032,4.39643796442898,4.07263640756368
"ENSMUSG00000008575",3.44911476747143,3.54433789148479,3.43976800609249,4.69269911073144,4.33695680532746,6.02218624344358,5.40841172257337,5.59592027923174,5.91156975203096
"ENSMUSG00000026036",5.50569991943129,5.78792442323374,5.87633062544838,5.30365677709249,5.11083061116626,4.65948957479774,4.91692528792516,4.66809702566066,4.57166608703132
"ENSMUSG00000034412",4.78790842136117,4.8822229208869,4.98132047666885,5.40834166995052,5.88406479273665,4.98973674667865,5.41776238583585,4.78570176945314,4.86530233152306
"ENSMUSG00000039959",5.71245032626849,5.05436347644184,5.37596307947036,4.66613445382156,4.13251388913117,5.49117774762947,4.69494721922034,5.37132496889399,5.29322388320157
"ENSMUSG00000002949",5.1265141276353,5.44173575687643,5.52805715160884,5.19263973406703,5.26611007704674,4.92170455522005,5.18349755713575,4.97506158579624,4.97848934033783
"ENSMUSG00000054196",6.85254940722817,6.45701327268063,6.12789542433895,3.05467432086653,3.27585864587513,3.8898120068448,4.27677101210662,4.2438038173794,4.26341477542157
"ENSMUSG00000032475",5.7039772960701,5.79690476218832,5.82148845617547,5.00612481158799,4.95882616705942,4.54215398727092,4.90101137126761,4.91178990559166,4.86530233152306
"ENSMUSG00000038056",3.24932257087315,3.02846045554073,3.14020454678704,4.80896505219353,4.57422565513933,5.91151933423703,5.05276303758793,5.79840145949409,6.09268304865239
"ENSMUSG00000102070",6.49115023905277,6.71248893755762,5.71375379978124,4.78940621685404,4.15812495420426,3.54747577593942,4.05502430582889,4.15187172729132,3.95840232302394
"ENSMUSG00000022521",3.67399907264363,4.21016712152564,4.60352205572143,4.849667508549,4.23233823867108,5.97300384039591,4.66070265732007,5.50880605759407,6.00633623598751
"ENSMUSG00000027881",4.88405176441909,4.38312381185284,4.95244145098363,5.14726248753286,5.338834777846,5.75393379325644,4.84666027831927,4.7083732566824,5.47238196198279
"ENSMUSG00000035354",5.47415778875379,5.059347697363,4.98489004491844,5.81247764527357,5.37204429457704,4.91520979244457,5.0930086720539,4.75237935433507,4.54928980766535
"ENSMUSG00000034761",4.97981254013307,4.64091075725377,4.49755865741089,4.97182962845292,5.15177650131691,5.17782923339888,5.29323820770089,5.51307583186207,5.62461227209268
"ENSMUSG00000037533",4.29133943061973,4.20117569153685,4.24117134125037,5.39060214011483,5.47922075651279,5.49771303691479,5.47621290251142,5.07471316709814,5.35042412704872
"ENSMUSG00000024817",5.63076795628294,5.21037884671736,5.31771100204247,5.00612481158799,4.83990290851814,5.20603847180333,4.59297965656322,5.21934929559163,5.27515759772113
"ENSMUSG00000049091",5.93439665296981,5.93618337120915,5.76240055410387,5.06017216647524,5.36105917635903,4.73334153805259,4.48325332342521,4.24037419574123,4.28162778349545
"ENSMUSG00000059994",3.60286263142654,3.98770411821981,3.52068875250786,4.47429481187074,5.88150453978488,4.28439140293544,6.31547760053673,5.51165397739368,5.8179586855124
"ENSMUSG00000038546",6.11012928378764,4.59359457003337,4.79868114947005,4.54014125511697,4.78067888365472,5.73377551590832,4.58636090720371,5.06311210693027,4.95881669721602
"ENSMUSG00000074922",4.71556913245092,5.28674064567509,5.07807401634876,5.16064559239021,5.39016896913906,5.12674428191545,5.36846337368549,5.10896691263785,5.01160205326229
"ENSMUSG00000034974",5.32521810826099,5.70766017101348,5.68989505955204,4.94997362188975,5.04828860654268,5.19803481541743,4.79305825879936,4.82057040880659,4.77818920855801
"ENSMUSG00000002279",4.52477641314361,4.86524669693152,4.78646055509469,4.973997128056,5.47413184656591,5.04581318465864,5.76264296503083,5.34282346592533,5.09635788544603
"ENSMUSG00000101188",6.57717282836675,5.56074602230069,5.85698258041737,4.99122088153534,4.90185343757174,4.63598377126806,4.50447279207352,4.43894849241529,3.43128912639553
"ENSMUSG00000025574",6.24122348792596,6.33900845921321,6.24564766890624,5.7225223341888,5.26414587529492,4.3266053614621,0.819091678315546,0.853182062416598,0.912243494615644
"ENSMUSG00000071379",5.89176018947367,6.18106183384428,6.18176519199126,5.68860887267563,5.17496147710546,4.30937247276168,3.6286650421788,3.30797963850366,3.50290018142877
"ENSMUSG00000054648",4.55524244219977,4.47177749351262,4.4046709200129,5.08845711069463,5.35184058081506,4.90377312427473,5.79457698734311,5.54956058621922,5.38030996837552
"ENSMUSG00000041225",5.16406375622907,5.06679189019399,4.88526914717503,4.93892018662482,4.89171132802816,4.92008360355913,5.469034788425,5.34442174140494,5.58299423982806
"ENSMUSG00000024854",4.99656073336704,5.38529769274832,5.44756036316024,5.54583011329398,5.39735555950189,4.92655651136686,4.81020133847252,5.05532591445199,4.61180906321148
"ENSMUSG00000038150",5.65206672109763,5.45692404908089,5.26290012167798,5.04581898510282,5.17286908126842,4.9835417871891,5.22882543684844,4.74996946952109,4.84401220325022
"ENSMUSG00000035778",5.99260361521239,5.77586301545871,5.73298530768946,4.76457878668581,5.06868858322236,4.51018890586316,4.82994748776033,4.84561555781964,4.7092188684868
"ENSMUSG00000034459",1.85353264585356,2.98720994772285,3.16559016078368,7.3426308392992,5.8660468682928,5.03985488714769,3.29694807049079,1.25778674244315,2.19087692213197
"ENSMUSG00000015314",3.03906516623049,3.54433789148479,3.16559016078368,6.23201886440008,6.38385623145703,4.70349919020597,4.77570902127973,5.08430996186963,4.81928958514174
"ENSMUSG00000001156",3.08154797086388,2.41736591131823,2.3167408959642,6.95474980546694,6.02180148810097,4.89059065880012,4.48681164608414,4.27765894336357,3.88286759681714
"ENSMUSG00000029999",2.68676844263638,2.23556225737515,2.19874113066671,5.24742502792861,5.0183031909746,5.81887373665813,5.02121115779338,5.8733837458375,5.76715731053357
"ENSMUSG00000043991",3.85019764372522,4.17844885106856,4.27071577700922,4.78200274654599,4.37385691301036,5.72637483267238,4.57971165255636,5.79021531933533,6.08751604517322
"ENSMUSG00000026718",5.47415778875379,4.96953593040401,4.81481589783525,5.06017216647524,4.8346182515654,4.84518899168793,5.34120305673202,5.66021644756385,4.99514069502042
"ENSMUSG00000008305",4.64650233641924,4.86239780314441,4.68478008402776,4.7745610878341,4.91693415696195,5.09117411913516,5.40088730958546,5.66534076342952,5.62817512792308
"ENSMUSG00000103653",4.05061746023382,4.10321934174466,4.07025004076854,4.78694261238001,4.71028879167316,5.08105527574203,5.36846337368549,6.29472956011973,5.50955913639704
"ENSMUSG00000024053",6.03240091894339,5.51067880274799,5.73933926001769,6.1346228976615,5.53241403654941,4.60806735049798,2.4790716009265,3.4631526108686,2.94047995763897
"ENSMUSG00000019297",5.69374353279106,5.89216622942418,6.01371789764959,5.36440345277455,5.30675236475344,4.65559844048758,4.43617829390688,4.14821616220162,3.88286759681714
"ENSMUSG00000000876",4.42931680415109,4.92107411752021,4.59887067760346,5.1814285248739,5.39376673919443,4.68834329307341,5.71337613800978,5.39619541900327,5.40128420612111
"ENSMUSG00000063236",4.85066494232188,4.93469983296145,5.12735506765481,5.11423424699942,5.19777974190659,5.14351138760952,5.28916821418166,5.23666549972564,5.25225187179532
"ENSMUSG00000027222",4.20750532084266,4.87092766269449,5.12735506765481,5.21297004024553,5.55989494421095,5.00204742847485,5.47978861084082,5.07855954892685,5.2999408365595
"ENSMUSG00000003581",3.60286263142654,3.87349240830196,4.11002081129681,5.1682377078266,5.32759286023293,5.60954673286034,5.52548389399779,5.46539855113635,5.27288332137777
"ENSMUSG00000000959",4.7846977780354,4.78628022826523,4.75335698763598,5.51192106467801,5.27978511692058,5.1818930522797,5.0694709554359,5.44468591796754,4.79413591257855
"ENSMUSG00000018169",3.81915042734038,3.96663523670498,3.99436125209957,5.15109891669379,5.7501372976542,5.14905739655407,5.72998605251091,5.43871299015251,5.24762675999523
"ENSMUSG00000027088",5.34932392854858,5.76369991958138,5.52315556721908,4.81139136719489,5.30484276068875,4.29443579755388,5.28508670629437,4.99555017668485,5.03594718559892
"ENSMUSG00000005973",6.55095572126,6.06567088377687,6.26192164114677,4.67681908480196,4.17494984963205,4.90541249522225,3.76385766587783,3.43941938164365,3.18262762202379
"ENSMUSG00000003746",5.47813847512957,4.86239780314441,4.79054559920316,4.93001605553742,5.66337550199225,5.14628705707643,4.92219115521891,4.98534225230451,5.15186721079354
"ENSMUSG00000018923",4.40860876962201,4.49771225046922,4.78236391118042,5.73790981158932,5.84648892360511,5.08395362314762,5.15022577718567,4.87687500137183,4.81616925544906
"ENSMUSG00000059878",5.29845317836468,5.41476530660531,4.97415473454078,4.82105602631769,5.41870300103022,4.77876849615992,5.49577052431364,5.10331413547997,4.88031947855858
"ENSMUSG00000019849",6.50974258506925,6.2578660950075,6.14554495175272,4.98263470807268,4.69578905989826,3.86643610193166,3.87121582958276,3.90131135772338,3.26732068293957
"ENSMUSG00000059278",5.36660585668615,5.48682919535867,5.68551439442635,5.19635752646891,5.1496501827811,4.86890887427042,4.60285119163913,5.03567457881566,4.85925142945521
"ENSMUSG00000009640",4.54768603780865,4.69315188654738,4.83077219305912,5.06628008382964,5.226308763659,5.27740743359248,5.40088730958546,5.36661364890637,5.24530863184698
"ENSMUSG00000072676",5.53465718810811,5.83373254619136,5.53537844413792,5.34276104381879,5.39735555950189,4.50371001411916,4.8186970889184,4.60282416710316,4.37788583992169
"ENSMUSG00000002326",4.90785680445085,5.4244555926557,5.20897983467694,5.0743839554913,5.49438066211476,4.40981104054196,5.28304161406717,5.35397438852118,5.0413018747071
"ENSMUSG00000041879",6.1292406746088,5.37334002743553,5.25109078740596,4.84493815904179,4.81328389057933,5.06794017000024,4.69494721922034,4.91824341276467,4.74903327971099
"ENSMUSG00000050002",4.75219213195221,5.27393378588858,5.23619187030165,5.47260416378422,5.35368901837745,4.95849245948942,5.04795358997034,4.88348623451249,5.13693887753182
"ENSMUSG00000062761",4.60705727781406,4.64754529074202,4.2939232916865,4.93669930059845,5.08435817469486,5.05618135750824,5.63376479932041,5.43421700993488,5.67715271831562
"ENSMUSG00000000628",4.03448865428952,4.21016712152564,4.67597415108609,5.09643770395013,5.2182150184854,5.92370412692905,4.65754882893961,5.11646965937311,5.40336495587591
